participant_id,session,task_type,trial_number,block_number,is_practice,coherence,direction,trial_start_trigger,stimulus_trigger,response_trigger,feedback_trigger,response,accuracy,reaction_time,stimulus_onset_time,response_time,trial_duration
Johan_control,1,control,148,2,0,0.12,left,20,113,2,11,right,0,1.303411,1618.902205,1620.205615,1.304477
Johan_control,1,control,149,2,0,0.06,right,20,108,2,10,right,1,0.736291,1621.102214,1621.838505,0.737343
Johan_control,1,control,150,2,0,0.0,right,20,102,2,10,right,1,1.264888,1622.676078,1623.940966,1.269589
Johan_control,1,control,151,2,0,0.0,right,20,102,2,10,right,1,0.952663,1625.092763,1626.045427,0.953725
Johan_control,1,control,152,2,0,0.0,right,20,102,2,10,right,1,0.937824,1627.042221,1627.980045,0.943187
Johan_control,1,control,153,2,0,0.25,right,20,127,2,10,right,1,0.566892,1628.859074,1629.425966,0.567579
Johan_control,1,control,154,2,0,0.03,left,20,104,1,10,left,1,0.715209,1630.459061,1631.174269,0.719876
Johan_control,1,control,155,2,0,0.5,right,20,152,2,10,right,1,0.585332,1632.343083,1632.928415,0.586384
Johan_control,1,control,156,2,0,0.03,left,20,104,1,10,left,1,0.848362,1634.058928,1634.90729,0.85349
Johan_control,1,control,157,2,0,0.03,right,20,105,2,10,right,1,0.647426,1636.125978,1636.773404,0.64862
Johan_control,1,control,158,2,0,0.12,right,20,114,1,11,left,0,1.979055,1637.743034,1639.722088,1.980245
Johan_control,1,control,159,2,0,0.12,left,20,113,1,10,left,1,1.728416,1640.710295,1642.438711,1.729542
Johan_control,1,control,160,2,0,0.12,right,20,114,2,10,right,1,1.812281,1643.62653,1645.438811,1.813334
Johan_control,1,control,161,2,0,0.5,right,20,152,2,10,right,1,1.431866,1646.559709,1647.991574,1.436927
Johan_control,1,control,162,2,0,0.06,right,20,108,1,11,left,0,1.745029,1648.92665,1650.671679,1.746059
Johan_control,1,control,163,2,0,0.12,left,20,113,2,11,right,0,1.312162,1651.526333,1652.838495,1.313206
Johan_control,1,control,164,2,0,0.06,left,20,107,2,11,right,0,1.498783,1653.709537,1655.208321,1.504108
Johan_control,1,control,165,2,0,0.03,right,20,105,nan,nan,none,nan,nan,1656.142971,nan,2.009667
Johan_control,1,control,166,2,0,0.25,left,20,126,1,10,left,1,1.145612,1659.076407,1660.222019,1.146696
Johan_control,1,control,167,2,0,0.25,left,20,126,1,10,left,1,0.952032,1661.259228,1662.21126,0.953175
Johan_control,1,control,168,2,0,0.0,left,20,101,2,11,right,0,1.102944,1663.443404,1664.546348,1.109132
Johan_control,1,control,169,2,0,0.03,right,20,105,1,11,left,0,0.965022,1665.542553,1666.507575,0.969834
Johan_control,1,control,170,2,0,0.06,right,20,108,2,10,right,1,0.614437,1667.543658,1668.158095,0.619444
Johan_control,1,control,171,2,0,0.03,left,20,104,1,10,left,1,1.032924,1669.357863,1670.390787,1.0376
Johan_control,1,control,172,2,0,0.06,left,20,107,2,11,right,0,1.070099,1671.376684,1672.446783,1.076068
Johan_control,1,control,173,2,0,0.03,right,20,105,2,10,right,1,1.038471,1673.385852,1674.424324,1.043191
Johan_control,1,control,174,2,0,0.12,right,20,114,2,10,right,1,0.855232,1675.602381,1676.457613,0.859778
Johan_control,1,control,175,2,0,0.5,right,20,152,2,10,right,1,0.53272,1677.376412,1677.909132,0.538203
Johan_control,1,control,176,2,0,0.12,left,20,113,1,10,left,1,0.581439,1678.959784,1679.541224,0.586073
Johan_control,1,control,177,2,0,0.12,left,20,113,2,11,right,0,1.298469,1680.527027,1681.825496,1.303482
Johan_control,1,control,178,2,0,0.0,left,20,101,2,11,right,0,0.828809,1683.043401,1683.872209,0.829935
Johan_control,1,control,179,2,0,0.06,left,20,107,1,10,left,1,0.751039,1684.843483,1685.594522,0.752108
Johan_control,1,control,180,2,0,0.06,right,20,108,2,10,right,1,1.785507,1686.659217,1688.444724,1.786594
Johan_control,1,control,181,2,0,0.06,left,20,107,1,10,left,1,1.064476,1689.32689,1690.391366,1.069407
Johan_control,1,control,182,2,0,0.0,right,20,102,2,10,right,1,1.118472,1691.509878,1692.628351,1.119586
Johan_control,1,control,183,2,0,0.5,left,20,151,1,10,left,1,0.842029,1693.78588,1694.627909,0.843081
Johan_control,1,control,184,2,0,0.0,right,20,102,1,11,left,0,1.568848,1695.635963,1697.204811,1.569509
Johan_control,1,control,185,2,0,0.06,left,20,107,1,10,left,1,1.276956,1698.285846,1699.562802,1.278086
Johan_control,1,control,186,2,0,0.0,right,20,102,2,10,right,1,1.668113,1700.476475,1702.144587,1.669158
Johan_control,1,control,187,2,0,0.12,right,20,114,1,11,left,0,1.464562,1703.059705,1704.524267,1.469135
Johan_control,1,control,188,2,0,0.0,right,20,102,2,10,right,1,1.702818,1705.635813,1707.33863,1.703836
Johan_control,1,control,189,2,0,0.03,left,20,104,nan,nan,none,nan,nan,1708.459967,nan,2.009762
Johan_control,1,control,190,2,0,0.12,left,20,113,1,10,left,1,1.727381,1711.369423,1713.096805,1.732818
Johan_control,1,control,191,2,0,0.03,left,20,104,2,11,right,0,1.930815,1713.960145,1715.89096,1.934983
Johan_control,1,control,192,2,0,0.25,left,20,126,1,10,left,1,1.295972,1716.909711,1718.205683,1.297038
Johan_control,1,control,193,2,0,0.25,left,20,126,1,10,left,1,1.491679,1719.136128,1720.627807,1.492709
Johan_control,1,control,194,2,0,0.06,right,20,108,nan,nan,none,nan,nan,1721.676657,nan,2.001562
Johan_control,1,control,195,2,0,0.0,right,20,102,2,10,right,1,1.695138,1724.66086,1726.355998,1.696209
Johan_control,1,control,196,2,0,0.0,left,20,101,1,10,left,1,1.287473,1727.310001,1728.597474,1.309234
Johan_control,1,control,197,2,0,0.0,right,20,102,nan,nan,none,nan,nan,1729.777105,nan,2.009177
Johan_control,1,control,198,2,0,0.12,right,20,114,2,10,right,1,0.997665,1733.026722,1734.024387,1.002306
Johan_control,1,control,199,2,0,0.0,left,20,101,1,10,left,1,1.49664,1734.893152,1736.389792,1.497773
Johan_control,1,control,200,2,0,0.06,left,20,107,1,10,left,1,1.751181,1737.336206,1739.087387,1.752281
Johan_control,1,control,201,2,0,0.12,left,20,113,1,10,left,1,1.105199,1740.135943,1741.241142,1.110231
Johan_control,1,control,202,2,0,0.03,left,20,104,1,10,left,1,1.763366,1742.276995,1744.04036,1.764058
Johan_control,1,control,203,2,0,0.12,right,20,114,2,10,right,1,1.771375,1745.009567,1746.780942,1.793195
Johan_control,1,control,204,2,0,0.06,left,20,107,2,11,right,0,1.344747,1747.893795,1749.238542,1.345452
Johan_control,1,control,205,2,0,0.12,right,20,114,2,10,right,1,1.367291,1750.343196,1751.710488,1.367756
Johan_control,1,control,206,2,0,0.5,right,20,152,2,10,right,1,1.052784,1752.610752,1753.663536,1.058769
Johan_control,1,control,207,2,0,0.12,right,20,114,2,10,right,1,1.919823,1754.519288,1756.439112,1.920864
Johan_control,1,control,208,2,0,0.0,right,20,102,nan,nan,none,nan,nan,1757.6528,nan,2.000182
Johan_control,1,control,209,2,0,0.12,right,20,114,2,10,right,1,0.952841,1760.636055,1761.588896,0.953988
Johan_control,1,control,210,2,0,0.5,left,20,151,1,10,left,1,0.729047,1762.57745,1763.306497,0.730167
Johan_control,1,control,211,2,0,0.25,right,20,127,2,10,right,1,0.078731,1764.3103,1764.389031,0.079803
Johan_control,1,control,212,2,0,0.25,right,20,127,2,10,right,1,1.765363,1765.293626,1767.058989,1.770052
Johan_control,1,control,213,2,0,0.25,left,20,126,1,10,left,1,0.64698,1768.144563,1768.791543,0.651918
Johan_control,1,control,214,2,0,0.12,right,20,114,2,10,right,1,0.762289,1769.793497,1770.555786,0.763339
Johan_control,1,control,215,2,0,0.03,right,20,105,2,10,right,1,1.528182,1771.460375,1772.988557,1.528858
Johan_control,1,control,216,2,0,0.5,left,20,151,1,10,left,1,0.861689,1774.09451,1774.956199,0.862757
Johan_control,1,control,217,2,0,0.06,left,20,107,2,11,right,0,1.755452,1775.95304,1777.708491,1.758578
Johan_control,1,control,218,2,0,0.12,left,20,113,1,10,left,1,1.503968,1778.719727,1780.223695,1.505179
Johan_control,1,control,219,2,0,0.12,right,20,114,2,10,right,1,1.286668,1781.069647,1782.356316,1.287772
Johan_control,1,control,220,2,0,0.03,left,20,104,1,10,left,1,1.319636,1783.419783,1784.739419,1.320728
Johan_control,1,control,221,2,0,0.12,right,20,114,2,10,right,1,0.95287,1785.610466,1786.563336,0.959213
Johan_control,1,control,222,2,0,0.06,left,20,107,1,10,left,1,1.36237,1787.610073,1788.972444,1.363412
Johan_control,1,control,223,2,0,0.06,left,20,107,2,11,right,0,1.7533,1789.986443,1791.739742,1.75444
Johan_control,1,control,224,2,0,0.06,right,20,108,2,10,right,1,1.192536,1792.636288,1793.828823,1.193621
Johan_control,1,control,225,2,0,0.12,right,20,114,1,11,left,0,1.73697,1794.726268,1796.463238,1.743387
Johan_control,1,control,226,2,0,0.12,left,20,113,1,10,left,1,1.251136,1797.393822,1798.644958,1.25224
Johan_control,1,control,227,2,0,0.06,left,20,107,2,11,right,0,1.295713,1799.726709,1801.022422,1.296786
Johan_control,1,control,228,2,0,0.5,right,20,152,2,10,right,1,1.186694,1801.927176,1803.113871,1.19289
Johan_control,1,control,229,2,0,0.25,left,20,126,1,10,left,1,0.624915,1804.086795,1804.71171,0.626037
