participant_id,session,task_type,trial_number,block_number,is_practice,coherence,direction,trial_start_trigger,stimulus_trigger,response_trigger,feedback_trigger,response,accuracy,reaction_time,stimulus_onset_time,response_time,trial_duration
Johan_binarual,1,binaural,153,2,0,0.06,right,20,108,2,10,right,1,1.437508,1664.729247,1666.166755,1.441491
Johan_binarual,1,binaural,154,2,0,0.5,right,20,152,1,11,left,0,1.109789,1667.22098,1668.330769,1.115964
Johan_binarual,1,binaural,155,2,0,0.5,right,20,152,2,10,right,1,0.709547,1669.4044,1670.113947,0.710285
Johan_binarual,1,binaural,156,2,0,0.06,left,20,107,1,10,left,1,1.118462,1671.153972,1672.272435,1.119165
Johan_binarual,1,binaural,157,2,0,0.0,right,20,102,2,10,right,1,1.368282,1673.130055,1674.498337,1.369312
Johan_binarual,1,binaural,158,2,0,0.12,left,20,113,1,10,left,1,0.567506,1675.712772,1676.280278,0.568124
Johan_binarual,1,binaural,159,2,0,0.5,right,20,152,2,10,right,1,0.661709,1677.321056,1677.982765,0.665626
Johan_binarual,1,binaural,160,2,0,0.25,left,20,126,1,10,left,1,0.500123,1678.962565,1679.462688,0.500675
Johan_binarual,1,binaural,161,2,0,0.12,right,20,114,2,10,right,1,0.80106,1680.66259,1681.46365,0.801743
Johan_binarual,1,binaural,162,2,0,0.12,right,20,114,1,11,left,0,1.013465,1682.450491,1683.463956,1.014154
Johan_binarual,1,binaural,163,2,0,0.5,right,20,152,2,10,right,1,1.218163,1684.520412,1685.738574,1.218817
Johan_binarual,1,binaural,164,2,0,0.0,left,20,101,2,11,right,0,1.533222,1686.829964,1688.363187,1.533767
Johan_binarual,1,binaural,165,2,0,0.0,right,20,102,1,11,left,0,1.588151,1689.279131,1690.867282,1.588778
Johan_binarual,1,binaural,166,2,0,0.12,right,20,114,1,11,left,0,1.32926,1691.703332,1693.032591,1.33039
Johan_binarual,1,binaural,167,2,0,0.0,left,20,101,2,11,right,0,1.317577,1694.019416,1695.336993,1.326965
Johan_binarual,1,binaural,168,2,0,0.5,right,20,152,2,10,right,1,0.929491,1696.411801,1697.341292,0.930522
Johan_binarual,1,binaural,169,2,0,0.5,left,20,151,1,10,left,1,1.028083,1698.337328,1699.365411,1.028782
Johan_binarual,1,binaural,170,2,0,0.0,right,20,102,2,10,right,1,1.676008,1700.33759,1702.013598,1.676715
Johan_binarual,1,binaural,171,2,0,0.0,right,20,102,1,11,left,0,1.867042,1703.129363,1704.996405,1.867547
Johan_binarual,1,binaural,172,2,0,0.03,right,20,105,2,10,right,1,1.633568,1706.062821,1707.69639,1.634128
Johan_binarual,1,binaural,173,2,0,0.0,right,20,102,1,11,left,0,1.601278,1708.729289,1710.330566,1.602009
Johan_binarual,1,binaural,174,2,0,0.06,right,20,108,2,10,right,1,0.920193,1711.162567,1712.08276,0.920822
Johan_binarual,1,binaural,175,2,0,0.03,left,20,104,1,10,left,1,0.968805,1713.196424,1714.165229,0.96953
Johan_binarual,1,binaural,176,2,0,0.03,left,20,104,2,11,right,0,1.935201,1715.253711,1717.188912,1.935854
Johan_binarual,1,binaural,177,2,0,0.06,left,20,107,1,10,left,1,1.668317,1718.264116,1719.932433,1.671212
Johan_binarual,1,binaural,178,2,0,0.5,left,20,151,1,10,left,1,0.72885,1720.921291,1721.65014,0.730414
Johan_binarual,1,binaural,179,2,0,0.5,left,20,151,1,10,left,1,1.034913,1722.729408,1723.764321,1.035594
Johan_binarual,1,binaural,180,2,0,0.03,left,20,104,2,11,right,0,1.462285,1724.837635,1726.299921,1.463252
Johan_binarual,1,binaural,181,2,0,0.5,right,20,152,2,10,right,1,1.095287,1727.371419,1728.466706,1.096586
Johan_binarual,1,binaural,182,2,0,0.25,left,20,126,1,10,left,1,0.833312,1729.597187,1730.430498,0.83391
Johan_binarual,1,binaural,183,2,0,0.06,right,20,108,2,10,right,1,0.777019,1731.469729,1732.246749,0.777676
Johan_binarual,1,binaural,184,2,0,0.12,left,20,113,1,10,left,1,1.203894,1733.445965,1734.649859,1.204822
Johan_binarual,1,binaural,185,2,0,0.5,right,20,152,2,10,right,1,0.951977,1735.729563,1736.68154,0.952677
